,PitchRight,RollRight,YawRight,WristPosZRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,TimeLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,ElbowposXLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,label,PositionXDiff,PositionYDiff,PositionZDiff,xyzTotal,velxyzTotal
85,1.241866,-0.8451864,-1.089356,50.22072,-45.43108,85.35603,0.0,0.367347,0.0,14.04830000000004,0.7043149,3.037461,0.3204149,-120.4871,152.0479,-239.5521,0.0,2.482954,0.7260435,Spontaneous,55.70099999999999,38.6258,41.966387,79.72284154791379,711.0195205451918
86,1.467766,-1.007729,-1.391116,62.55281,-40.08625,81.60064,0.0,0.4398697,0.0,14.131200000000035,0.7039298,-3.117963,0.3681947,-118.7602,148.4936,-234.6181,0.0,2.543578,0.08883683,Spontaneous,55.9585,45.82740000000001,71.11541,101.43424398337132,178.73648507465705
87,1.476054,-0.9812204,-1.415719,69.30959,-34.16717,81.6251,0.0,0.2432237,0.0,14.214,0.7380041,-3.122854,0.4070852,-120.3705,148.4011,-238.0653,0.0,2.726338,0.8201436,Spontaneous,52.5275,43.519800000000004,72.84306,99.79590491825604,102.31675598398584
88,1.436287,-0.9882446,-1.338641,70.46542,-33.83892,88.40099,0.0,0.2227029,0.0,14.297000000000024,0.7298048,3.113482,0.4212312,-122.0236,148.464,-238.5035,0.1875509,2.932125,0.9150365,Spontaneous,55.3848,45.2389,65.898844,97.24552321205505,123.31544024125652
89,1.215256,-0.9017468,-0.9627939,66.51183,-30.07599,84.16517,0.0,0.2111214,0.0,14.379700000000014,0.6316118,2.605058,0.1897038,-120.3494,148.1295,-248.956,0.8398448,3.141593,0.8984319,Spontaneous,57.46180000000001,45.21279999999999,49.789426,88.45927133144087,351.038805764616
90,0.8832863,-0.7923977,-0.5802609,58.25252,-8.223178,105.0101,0.0,0.5353094,0.0,14.462800000000016,0.6463494,2.263808,-0.09326155,-119.4172,147.0524,-240.7942,1.0,3.141593,0.8530713,Spontaneous,51.38549999999999,34.1506,19.096885,64.5865629006005,425.47901026978224
91,0.6723102,-0.7073409,-0.5291907,38.77454,-13.91394,118.4549,0.0,0.3378304,0.0,14.545600000000036,0.6686597,2.067615,-0.172153,-122.3117,154.0816,-221.2315,0.4843479,3.141593,0.8943329,Spontaneous,44.7469,14.096699999999998,-11.8806,48.39577116711748,471.21908885594905
92,0.5193564,-0.6385276,-0.4647021,19.36552,-15.58129,131.2288,0.0,0.3967471,0.0,14.628700000000038,0.6971996,1.984486,-0.3167323,-118.3209,154.3717,-213.3545,0.2246336,2.935936,0.9694652,Spontaneous,39.1472,-7.2546999999999855,-37.288846,54.548986937813204,371.8061140194571
93,0.3363898,-0.5906812,-0.4033969,4.044187,-5.677477,142.4869,0.0,0.3800033,0.0,14.711000000000013,0.7489513,1.905083,-0.4798017,-117.0161,161.0393,-203.682,1.0,3.135073,0.8671721,Spontaneous,31.788600000000002,-34.54340000000002,-55.551365999999994,72.73043268114083,224.2112322208979
94,0.307272,-0.5808269,-0.4034212,1.631373,10.56015,158.5575,0.0,0.4249863,0.0,14.793800000000031,1.084457,1.741739,-0.8250465,-106.8211,148.3974,-168.7867,0.7435082,2.360514,0.9039217,Spontaneous,37.1027,-33.83430000000001,-68.03823,84.56104862945409,260.6217252075979
95,0.4156481,-0.5666888,-0.47164,7.315578,6.603851,160.7913,0.0,0.369334,0.0,14.876700000000028,1.041514,1.317087,-0.3521775,-106.1585,139.9772,-214.8798,0.0,0.6836559,0.0709312,Spontaneous,53.5334,-16.3159,-54.030519999999996,77.7902988800043,434.9338942377934
96,0.5808463,-0.5527737,-0.6295985,22.53178,14.85638,153.1853,0.0,0.2544996,0.0,14.959500000000048,0.773265,0.8883017,0.006441574,-108.1029,139.1602,-235.3387,0.0,0.1211942,0.0,Spontaneous,62.82862,12.316999999999979,-17.952419,66.49385932592543,667.9318385571165
97,0.8933608,-0.6291545,-0.8394808,49.16209,16.77022,132.8646,0.1682001,1.079135,0.0,15.042500000000018,0.5515868,0.5409503,0.2051041,-111.2942,135.0672,-247.7333,0.0,0.1188422,0.0,Spontaneous,79.07576,58.8348,29.968049999999998,103.01744285032561,730.0853923637385
98,1.313291,-0.9077107,-1.185625,79.58325,-15.92967,119.2176,0.0,0.619743,0.0,15.125200000000008,0.26424,0.4276905,0.3522532,-118.2463,138.2865,-216.8172,0.4492713,1.518779,0.0,Spontaneous,92.91980000000001,88.90279999999998,76.180318,149.46985626025443,618.0233791494245
99,1.544482,-0.9988807,-1.529138,98.51985,-6.860621,125.7731,0.0,0.4773501,0.0,15.208900000000028,-0.0250003,0.4322571,0.5604662,-125.4905,145.8408,-217.8955,0.5468245,1.828624,0.0,Spontaneous,108.70231000000001,107.83959999999999,102.00318229999999,183.98429478306872,281.75897872395495
100,1.50696,-1.008217,-1.464316,97.32602,-6.509613,110.1943,0.0,0.6956202,0.0,15.291600000000017,-0.179862,0.5452966,0.6781281,-124.6546,146.4572,-174.0755,0.2921907,2.573919,0.0,Spontaneous,117.71343,113.06720000000001,90.647637,186.70200162796507,283.7249712915099
101,1.109431,-0.8102417,-0.9594738,89.21109,3.075137,135.7132,0.0,0.459033,0.0,15.373700000000042,-0.4589481,0.2830758,0.9566566,-125.905,151.4592,-182.0802,0.4597727,2.313219,1.0,Spontaneous,124.65236000000002,103.5908,55.15918,171.20689190707833,599.7859406643233
102,0.5266133,-0.6394722,-0.6658732,78.07049,38.22353,150.1776,0.0,0.09893704,0.0,15.456500000000004,-0.6486385,0.2385424,1.100888,-128.2382,160.464,-224.7032,0.4903164,1.763461,1.0,Spontaneous,121.64873000000001,73.89680000000001,18.555329999999998,143.5390219844827,400.47574584945403
103,0.2898036,-0.6297596,-0.5914167,60.02831,74.26653,176.6377,0.0,0.3375585,0.0,15.539300000000026,-0.9409887,0.1193995,1.276927,-128.8991,163.001,-242.3027,0.8763137,2.404032,0.7994046,Spontaneous,116.63616,56.552700000000016,-6.894499999999999,129.80653229743717,396.07623117844327
104,0.2149565,-0.5856048,-0.5051543,40.44747,61.01656,171.3564,0.0,0.5361013,0.0,15.62220000000002,-0.3253849,0.5410243,1.386026,-128.8448,145.329,-249.9365,0.7790068,3.005797,0.2162972,Spontaneous,104.76658,32.41560000000001,-28.157439999999998,113.22388809615222,336.0262722737597
105,0.347618,-0.4750609,-0.5547103,27.20286,13.11928,174.7118,0.0,0.0,0.0,15.70500000000004,0.9815287,1.520149,1.328993,-121.2642,125.4443,-274.4181,0.5788859,3.085351,0.2087268,Spontaneous,94.3563,20.207000000000022,-31.68976,101.56611190523935,141.33215178616325
106,0.674337,-0.6068293,-0.6199574,26.27299,4.810012,140.9037,0.0,0.0,0.0,15.78830000000005,0.7310351,2.14825,1.133669,-117.0144,121.5105,-299.2841,0.6867638,3.141593,0.8722977,Spontaneous,109.83285,57.78450000000001,-10.262440999999999,124.52959919091919,765.9034539092897
107,0.9432111,-0.9006361,-0.5776109,28.64008,-16.78714,98.33142,0.0,0.02612983,0.0,15.871400000000053,0.5289201,2.316955,0.7702688,-108.6269,111.3206,-290.9529,0.7612329,3.141593,1.0,Spontaneous,126.38635,96.19239999999999,17.486187,159.78815356553022,267.058278525497
108,0.902742,-0.8853578,-0.5320482,27.32419,-18.40504,101.9596,0.0,0.07576282,0.0,15.953700000000026,0.3886105,1.913026,0.3510882,-109.5801,114.6424,-247.8616,1.0,3.141593,1.0,Spontaneous,108.96305999999998,90.9059,21.677691,143.5505255527303,287.5221115920779
109,0.6512606,-0.7022136,-0.5659025,21.70983,-11.46532,123.6555,0.0,0.0,0.0,16.03630000000004,0.6266298,1.624409,-0.1384124,-100.4643,118.1152,-209.0116,0.4332776,2.928937,0.6368958,Spontaneous,82.08386000000002,47.90129999999999,5.651869999999999,95.2062931149328,706.4793946424347
110,0.2550238,-0.4970851,-0.5550226,20.65757,24.32529,182.6833,0.0,0.0,0.0,16.119700000000023,0.7095057,1.462322,-0.1425061,-98.43192,120.6375,-198.6292,0.8328114,2.83643,0.5770171,Spontaneous,70.69855999999999,-2.4375,-7.49353,71.13635346420632,532.9988468242044
111,-0.07636799,-0.2230841,-0.495189,22.06529,60.91351,214.6258,0.0,0.06816468,0.0,16.201999999999998,0.6998675,1.190548,-0.1044667,-99.92872,121.8467,-209.7022,0.4818251,2.116022,0.166461,Spontaneous,62.564250000000015,-35.845,-11.701740000000001,73.0484778903031,206.13645827761886
112,-0.2729559,-0.04596819,-0.5151135,27.34642,52.07069,237.9583,0.0,0.0,0.0,16.28490000000005,0.5947991,0.9499718,0.08777912,-101.9619,118.6508,-188.6254,0.0,0.3823939,0.0,Spontaneous,63.44587000000001,-39.74550000000001,-6.15784,75.11991868853761,129.9094519943499
113,-0.1709411,-0.1349941,-0.534108,33.30167,65.79876,252.505,0.0,0.05739473,0.0,16.367700000000013,0.4822958,0.6707832,0.2295009,-103.7168,115.776,-184.3621,0.0,0.0,0.0,Spontaneous,63.64699,-19.457499999999982,0.110240000000001,66.5548329963174,383.5617793281377
114,0.03347656,-0.2598099,-0.6426297,34.93954,72.09811,192.6279,0.0,0.3633429,0.0,16.45070000000004,0.334066,0.5004857,0.3209755,-105.8169,114.8038,-172.0421,0.0,0.2891031,0.0,Spontaneous,69.18793000000001,22.84129999999999,7.0555900000000005,73.20161196055044,577.3826112317316
115,0.4560181,-0.4231312,-0.810541,40.18092,56.01591,149.4203,0.0,0.2949913,0.0,16.53340000000003,0.2321294,0.412522,0.362845,-106.4578,119.1971,-175.8691,0.0,0.8057323,0.0,Spontaneous,73.93341,64.2269,19.12837,99.7854615497418,523.9647680265642
116,0.8155755,-0.6651664,-0.7989349,59.38356,20.49251,135.5452,0.0,0.5228788,0.0,16.61620000000005,0.1516556,0.5445061,0.4223473,-114.4094,134.1452,-216.0184,0.0979592,1.492848,0.0,Spontaneous,87.10329000000002,85.83290000000002,36.891314,127.73111954367543,310.90638153881207
117,0.8047871,-0.6840485,-0.7683609,75.36935,37.66915,144.5569,0.0,0.4484546,0.0,16.699000000000012,0.5358627,0.8533064,0.2856818,-110.5271,134.1962,-194.6244,0.3756734,2.281088,0.2190961,Spontaneous,95.35934,77.29319999999998,49.919223,132.51253267672203,196.79035703466164
118,0.8150377,-0.7337177,-0.721247,74.4085,30.27605,139.9131,0.0,0.2560793,0.0,16.782100000000014,0.8942742,1.19718,-0.004160051,-107.1395,141.5203,-213.0461,1.0,2.956189,0.708059,Spontaneous,91.49683,54.6506,37.527972,112.98985203478091,442.5091053059827
119,0.7201692,-0.7035529,-0.6827284,65.84209,30.94948,149.8797,0.0,0.146024,0.0,16.86560000000003,1.157503,1.656652,-0.5817414,-101.3613,145.5653,-175.1117,1.0,3.141593,0.9906949,Spontaneous,79.4344,33.265299999999996,10.926180000000002,86.80890217507879,421.340732077682
120,0.5699105,-0.5843131,-0.6751693,60.85206,50.39956,141.8303,0.0,0.209318,0.0,16.947500000000048,1.244432,1.798679,-0.8318182,-100.2372,147.1317,-147.4989,1.0,3.141593,0.8452052,Spontaneous,71.41069999999999,18.41980000000001,-2.92962,73.80623130789431,30.55553028234971
121,0.5914192,-0.5785666,-0.6878446,68.7067,58.85928,139.0804,0.0,0.2199934,0.0,17.03030000000001,1.245807,1.808431,-0.8584571,-98.06725,145.1157,-133.4813,1.0,3.141593,1.0,Spontaneous,70.8647,22.119699999999995,8.16132,74.68396064967631,312.9200533875312
122,0.8776897,-0.6731594,-0.8341289,92.55524,46.59292,170.3489,0.0,0.2155201,0.0,17.113200000000006,1.194693,1.718199,-0.7351028,-96.5433,139.6804,-139.2093,0.2656548,2.579233,0.2549489,Spontaneous,71.05120000000001,40.9417,46.743170000000006,94.38972275612902,544.3774541808814
123,1.306962,-0.7966517,-1.255697,108.2147,32.9599,164.8469,0.0,0.1898288,0.0,17.196200000000033,1.267109,1.789939,-0.9092085,-95.20409,137.9467,-131.156,0.0,1.795719,0.4080065,Spontaneous,62.169100000000014,49.23009999999999,78.82213,111.81023172570971,393.06761586151384
124,1.633526,-0.8884034,-1.645051,117.9659,36.29379,140.4319,0.0,0.183902,0.0,17.278800000000047,1.371862,1.865353,-1.128715,-92.19727,133.8006,-140.9824,0.0,1.169277,0.0,Spontaneous,52.719599999999986,50.158799999999985,99.04599,122.90390383010663,175.14723778279634
125,1.604839,-0.79791,-1.605048,117.0197,11.36139,112.4746,0.0,0.06332799,0.0,17.36170000000004,1.447549,1.94717,-1.310635,-85.82368,125.4512,-141.5444,0.01325163,0.8853345,0.03941274,Spontaneous,52.46289999999999,55.2029,95.61322000000001,122.23585351110532,193.22251905840017
126,1.528906,-0.9351897,-1.512527,101.4119,2.347385,131.6107,0.0,0.2281186,0.0,17.444600000000037,1.376042,1.875706,-1.132716,-83.06436,121.4186,-157.4452,0.0,0.5722011,0.1314829,Spontaneous,60.11844000000001,61.199299999999994,82.84725,119.26125934722516,138.1228965199217
127,1.289071,-0.9333076,-1.134358,85.31,5.553456,111.5217,0.0,0.2860089,0.0,17.527300000000025,1.067026,1.626642,-0.5081409,-81.15266,117.7274,-142.7678,0.0,0.1039788,0.0,Spontaneous,84.77338999999999,76.02700000000002,76.06569929999999,136.9402168506028,270.6255188383943
128,0.9038014,-0.8325135,-0.6976544,78.26041,14.43593,119.9151,0.0,0.1587141,0.0,17.610300000000052,0.7919922,1.572225,-0.2822052,-81.84231,116.7774,-154.6216,0.0,0.0,0.0,Spontaneous,99.6015,77.5993,62.05053,140.68538813971017,227.8660847814086
129,0.4841253,-0.684694,-0.4702699,79.42942,34.97142,146.7569,0.0,0.2480122,0.0,17.69300000000004,0.6495011,1.566943,-0.15844,-84.03126,119.7864,-161.6667,0.0,0.0,0.0,Spontaneous,102.88389000000001,66.8468,48.50001999999999,131.93119961469503,59.29855369775266
130,0.5556334,-0.6932139,-0.5140156,85.49957,45.15065,168.7298,0.0,0.1853567,0.0,17.775800000000004,0.5477148,1.629749,-0.0006861695,-89.33218,123.6554,-167.8799,0.0,0.06236931,0.0,Spontaneous,103.37957999999999,75.15039999999999,54.342929999999996,138.88151144814523,207.37512429105982
131,0.7677739,-0.7877395,-0.5404821,95.74465,32.19437,146.7317,0.0,0.3731302,0.0,17.859000000000037,0.5305287,1.832042,0.1107802,-95.70087,126.4786,-205.0807,0.0,0.9939024,0.0,Spontaneous,115.47083,87.25730000000001,68.055555,159.934072512823,263.200610296482
132,0.4622785,-0.6440663,-0.4869015,109.0028,40.51024,184.278,0.0,0.6633829,0.0,17.94150000000002,0.4656732,2.000976,0.2188734,-95.31049,119.6009,-194.6929,0.0,1.761842,0.3321784,Spontaneous,126.66035000000001,88.40269999999998,71.74539,170.3093732466437,126.34112524283017
133,0.2766078,-0.5427992,-0.4996695,108.8468,56.18608,187.3212,0.0,0.4394131,0.0,18.02440000000001,0.4162226,2.318398,0.3802456,-97.43172,118.6815,-259.3228,0.0,2.303176,0.9120502,Spontaneous,126.23076,80.9134,76.00633,168.10159210967188,171.15107657715535
134,0.1614711,-0.5052443,-0.4988645,93.9776,89.69664,187.2158,0.0,0.4111066,0.0,18.107200000000034,0.3263341,2.654027,0.5071388,-100.3311,122.1751,-238.8004,0.0,2.310476,1.0,Spontaneous,109.87789000000001,62.974500000000006,65.83532,142.7348160772434,435.64606051831004
135,0.05849715,-0.4181055,-0.4503936,69.64172,88.34415,193.4355,0.0,0.4996679,0.0,18.19070000000005,0.4372672,2.861065,0.5715762,-99.45337,121.1542,-232.1825,0.0,2.446824,0.9892876,Spontaneous,93.57285999999999,30.732499999999987,38.90208,105.8949409233321,604.11571820238
136,0.08578823,-0.4271027,-0.3560194,45.1722,77.98763,188.3247,0.0,0.5188752,0.0,18.272800000000014,0.6964042,3.095267,0.4750025,-94.38422,118.2982,-239.5255,0.0,2.093417,0.2483755,Spontaneous,83.01068,6.755600000000015,8.61562,83.72956487052109,308.9423553694906
137,0.1555723,-0.4726416,-0.3746118,25.80438,56.99879,181.461,0.0,0.4859246,0.0,18.355700000000013,0.8458726,-2.817661,0.2794936,-87.6673,122.1763,-261.0668,0.0,2.307572,0.3225118,Spontaneous,74.25995999999999,-3.2334999999999923,-10.444909999999997,75.06059769519358,245.0097159678529
138,0.4259846,-0.5374593,-0.4884206,6.707589,-12.56678,147.6296,0.0,0.02838792,0.0,18.438500000000037,0.8444978,-2.858593,0.4131624,-92.60516,125.0635,-237.9077,0.8804862,2.925102,1.0,Spontaneous,75.23429,6.9084,-25.974819999999998,79.89127396904183,273.89002004791774
139,0.6810054,-0.5875228,-0.5768163,-0.453151,-19.71661,135.4115,0.0,0.2030191,0.0,18.52140000000003,1.086429,-2.824728,-0.07478163,-78.52528,127.3855,-230.9301,0.8488662,3.141593,0.8356737,Spontaneous,77.037,12.8185,-23.683600000000002,81.60837101799055,410.14685919285506
140,0.8627037,-0.6978438,-0.634276,2.143051,-47.60752,106.7137,0.0,0.255391,0.0,18.6044,1.473663,-2.877234,-0.3705314,-79.2958,138.0996,-135.8365,1.0,3.12431,0.787353,Spontaneous,79.91105,9.679200000000009,-15.921329999999998,82.05456461228346,145.84152323980274
141,1.023806,-0.7969245,-0.7807227,9.769784,-47.48734,94.24088,0.0,0.07813025,0.0,18.687700000000007,0.926142,1.678424,-0.2491907,-93.52815,117.6308,-187.4057,0.2502978,3.015631,0.6327932,Spontaneous,69.39367,44.86590000000001,-18.795025,84.7448133140284,345.7655108305178
142,1.2706,-0.9710308,-1.051553,36.06977,-46.1149,87.63645,0.0,1.34715,0.0,18.769900000000007,0.9253772,1.293354,0.02816257,-92.32336,120.6712,-154.0904,0.636789,3.105354,0.8126794,Spontaneous,86.73789000000001,60.92429999999999,22.194284,108.29505129235942,539.6762058551361
143,1.399941,-1.026778,-1.253778,63.52567,-25.11641,97.40266,0.0,0.1786012,0.0,18.852700000000027,0.8961825,1.149334,0.05737017,-88.883,118.5335,-158.5484,0.7208243,2.866477,0.7272117,Spontaneous,99.53086000000002,77.1303,62.712937999999994,140.67120481115333,481.06585550025153
144,1.394419,-1.049313,-1.216371,79.60899,-7.750296,107.5869,0.0,0.2155846,0.0,18.935500000000047,0.7249705,0.8535997,0.09949264,-96.88788,121.6601,-219.9817,0.7735518,2.207238,0.361745,Spontaneous,97.00446000000001,88.49899999999997,87.43719,157.75677626012677,185.8257840278586
145,1.308797,-0.9825913,-1.090658,81.5319,-13.04882,96.64183,0.0,0.3765682,0.0,19.018500000000017,0.5132256,0.6289183,0.2066398,-101.8887,118.409,-205.0397,0.06826431,0.9710221,0.0,Spontaneous,96.22322,98.3851,87.71333,163.19364028315348,82.51215393364859
146,1.167315,-0.9796074,-0.7734129,68.50721,-11.83818,87.94958,0.0,0.09917244,0.0,19.10140000000001,0.3785689,0.4540611,0.2613196,-106.6606,120.1962,-209.6919,0.0,0.7168778,0.0,Spontaneous,94.93077,97.226,67.90449,151.9070963811533,339.43392823159525
147,1.011512,-0.9711784,-0.4781765,44.67887,-13.58431,91.91909,0.0,0.42326,0.0,19.1841,0.2927604,0.3696664,0.3104759,-108.9443,123.7769,-224.3646,0.0,0.8365392,0.0,Spontaneous,110.47466,99.6586,30.48003,151.87336594965063,554.497074402081
148,0.9211773,-0.9221023,-0.3656789,22.38356,-17.05871,104.2486,0.0,0.7491037,0.0,19.26680000000005,0.01803615,0.1833388,0.4561845,-111.9822,134.1126,-208.0283,0.3738077,1.549088,0.004005613,Spontaneous,127.00806999999999,99.1231,-11.571076999999999,161.52500927619482,525.8273979119294
149,0.7594534,-0.8251727,-0.3923396,0.01000642,7.572486,125.6319,0.0,0.3935662,0.0,19.34970000000004,-0.1761188,0.05821386,0.5547864,-112.0411,141.6035,-215.7365,0.3527354,1.420911,0.3564349,Spontaneous,126.52622000000001,81.90359999999998,-49.45147,158.62702142324082,550.3443024981539
150,0.5787975,-0.6907634,-0.3996523,-15.1459,2.085402,138.131,0.0,0.4820085,0.0,19.433100000000024,-0.2118823,0.0004513477,0.6038496,-114.1964,145.4035,-232.8659,0.07311138,1.287114,0.5266699,Spontaneous,108.57259,51.6592,-75.65249,142.05625465690767,490.1778134678429
151,0.4268588,-0.6371573,-0.3993675,-18.46696,8.404751,150.713,0.0,0.5390998,0.0,19.515300000000025,-0.4643101,-0.1275347,0.8421098,-121.0633,154.1382,-247.3409,0.0,1.091282,0.2437265,Spontaneous,101.25734,36.70519999999999,-88.40423,139.3399744969422,111.76702614595595
152,0.4598593,-0.6538475,-0.4134459,-17.24066,4.567059,147.0302,0.0,0.6249415,0.0,19.59820000000002,-0.7944469,-0.2392164,1.109917,-125.2158,161.9875,-250.5968,0.0,0.9406838,0.0,Spontaneous,101.83577999999999,40.093699999999984,-93.83858,144.16556441922876,93.9816513930448
153,0.6092333,-0.7738633,-0.4286329,-9.314128,-12.99619,127.1463,0.0,0.6867343,0.0,19.68100000000004,-0.7837011,-0.1249916,1.185344,-126.6497,158.5126,-262.455,0.0,1.160563,0.0,Spontaneous,105.09848,57.934200000000004,-91.02322,150.6230015871374,297.0387806117747
154,0.9469159,-0.8192328,-0.6790509,12.72133,-28.94805,113.3141,0.0,0.6412247,0.0,19.763800000000003,-1.070759,-0.293375,1.332443,-129.5513,160.102,-268.0522,0.0,1.156178,0.00677635,Spontaneous,105.84677,84.3844,-59.35785,147.80940443495265,763.0430174410392
155,1.419611,-1.070648,-1.259572,35.43195,-46.21983,93.36523,0.0,0.8380691,0.0,19.847200000000043,-0.9002911,-0.3046063,1.160708,-130.738,158.5599,-264.6352,0.0,0.9688202,0.0,Spontaneous,101.00477,108.14880000000002,-2.04748,147.99431975093944,612.7136168641118
156,1.716163,-1.07426,-1.814585,53.35365,-28.54499,80.6881,0.0,0.2311269,0.0,19.92950000000002,-0.52339,-0.09407824,0.8707196,-128.8372,146.192,-250.3498,0.0,1.203841,0.0,Spontaneous,82.48953,106.50869999999998,49.92223,143.6692548302656,570.8306319418047
157,1.956529,-1.081582,-2.1218,70.33253,-33.32154,66.58408,0.0,0.8657476,0.0,20.01230000000004,-0.4381303,-0.01721366,0.6861923,-125.9848,146.9783,-268.7039,0.01373049,1.262173,0.0,Spontaneous,70.69394000000001,102.4111,91.659456,154.5545936882807,438.38072800301404
158,2.057426,-1.051452,-2.168855,76.84502,-13.5879,46.64746,0.0,0.3924231,0.0,20.095200000000037,-0.3120484,0.05600797,0.5938773,-128.5944,147.5526,-287.3298,0.0,1.077466,0.09274026,Spontaneous,55.96625,91.75299999999999,103.32574100000001,149.08736667223545,199.54255294691174
159,1.852561,-1.102388,-2.031421,65.29253,-22.00564,52.21728,0.0,0.2154969,0.0,20.17800000000005,-0.08939679,0.1639666,0.50486,-127.7639,144.7152,-260.2491,0.0,1.338632,0.03690227,Spontaneous,48.65169,80.3973,86.6226004,127.80527253288176,349.84379950877843
160,1.449933,-1.036962,-1.35663,54.32254,-22.94313,87.99434,0.0,0.1635661,0.0,20.260800000000017,0.2329731,0.4704145,0.3504682,-124.9747,140.3843,-260.2229,0.0,1.209255,0.0,Spontaneous,43.48285999999999,71.34389999999999,59.096002,102.33791395848169,399.38869341744925
161,1.160843,-0.9424509,-0.95004,41.80544,-20.43402,83.81133,0.0,0.2665416,0.0,20.34460000000001,0.3989623,0.7065403,0.2299296,-122.1505,140.4195,-224.2702,0.0,1.024945,0.0,Spontaneous,38.87223,55.1336,34.019591,75.5519469367943,433.76521763958135
162,0.8318986,-0.8384326,-0.6918181,28.49054,-18.42191,89.72519,0.0,0.05968136,0.0,20.426600000000008,0.5231963,0.935542,0.1125926,-119.2456,142.1596,-191.9721,0.0,0.3345365,0.0,Spontaneous,33.241900000000015,25.379700000000014,6.390172,42.30824252896338,435.1976777774746
163,0.5908604,-0.7911229,-0.5505736,18.91142,-22.24966,100.8209,0.0,0.03266684,0.0,20.509300000000053,0.5437159,1.165344,0.1042493,-119.9198,143.1231,-186.4042,0.0,0.05342259,0.0,Spontaneous,32.7029,7.652500000000003,-13.25701,36.10801488312671,266.0324262475441
164,0.4801135,-0.7463807,-0.4755834,16.17559,-36.64168,116.6789,0.0,0.2381425,0.0,20.592200000000048,0.5447956,1.49163,0.06727567,-120.6782,146.2455,-174.9944,0.0,0.03321788,0.0,Spontaneous,35.72269999999999,-0.45599999999998886,-20.887750000000004,41.383781018081216,70.74614653343247
165,0.4431652,-0.7088441,-0.4414225,19.87769,-31.26743,131.4178,0.0,0.2700058,0.0,20.67500000000001,0.545225,1.746093,0.001389234,-123.9945,148.8344,-186.6021,0.0,0.08791518,0.0,Spontaneous,36.3754,-2.875,-22.245077,42.734983337962454,50.51387941598977
